user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date
U07888,59,Male,Master,Employed,Doctor,3282.85,1240.65,76030.12,No,None,0.0,0,0.0,0.0,0.0,690,1.93,Africa,2024-10-03
U07889,67,Female,Master,Employed,Doctor,3966.88,1979.65,45763.47,Yes,Business,418363.08,360,4181.36,11.62,1.05,576,0.96,Other,2022-03-06
U07890,66,Female,Master,Unemployed,Manager,3393.36,2335.02,292038.63,No,None,0.0,0,0.0,0.0,0.0,359,7.17,Europe,2023-11-18
U07891,34,Female,Master,Employed,Doctor,6888.11,2089.42,786065.85,Yes,Education,149201.15,300,2833.86,22.71,0.41,486,9.51,Other,2024-12-09
U07892,41,Male,Master,Employed,Salesperson,1986.33,1230.9,105922.95,No,None,0.0,0,0.0,0.0,0.0,537,4.44,North America,2023-02-02
U07893,48,Female,Bachelor,Employed,Manager,3654.51,3031.05,323537.36,No,None,0.0,0,0.0,0.0,0.0,341,7.38,North America,2021-11-27
U07894,56,Male,Master,Employed,Teacher,4275.79,1640.16,5435.48,No,None,0.0,0,0.0,0.0,0.0,692,0.11,Europe,2022-02-20
U07895,59,Female,High School,Employed,Accountant,2390.74,1496.71,165929.58,Yes,Business,106338.46,300,893.12,9.01,0.37,790,5.78,Africa,2023-03-18
U07896,30,Female,High School,Employed,Salesperson,4605.05,2011.07,77548.62,Yes,Home,25995.08,60,640.47,16.6,0.14,581,1.4,Africa,2024-10-07
U07897,64,Male,Master,Self-employed,Doctor,1890.89,1003.29,60397.11,Yes,Car,154995.94,24,8659.88,29.92,4.58,624,2.66,Africa,2023-05-15
U07898,55,Male,High School,Unemployed,Salesperson,4407.34,1385.34,21678.48,No,None,0.0,0,0.0,0.0,0.0,592,0.41,Asia,2023-06-26
U07899,45,Female,Bachelor,Self-employed,Teacher,2893.51,1404.12,81558.69,Yes,Education,89539.73,360,584.93,6.82,0.2,342,2.35,Other,2024-11-02
U07900,58,Male,PhD,Employed,Unemployed,4665.06,3752.96,150399.3,Yes,Car,396748.25,180,5802.17,15.91,1.24,608,2.69,Africa,2023-05-28
U07901,44,Male,Master,Self-employed,Driver,4443.25,2178.21,256793.51,Yes,Business,263103.32,300,2446.69,10.3,0.55,710,4.82,North America,2022-05-03
U07902,65,Female,Master,Employed,Driver,4511.38,2334.47,121647.84,No,None,0.0,0,0.0,0.0,0.0,819,2.25,North America,2023-10-20
U07903,50,Female,Bachelor,Student,Accountant,4387.92,1511.06,468894.6,No,None,0.0,0,0.0,0.0,0.0,594,8.91,North America,2023-12-19
U07904,27,Female,Other,Employed,Driver,5111.86,2262.03,353788.93,No,None,0.0,0,0.0,0.0,0.0,644,5.77,Europe,2022-01-04
U07905,25,Male,Bachelor,Employed,Doctor,3894.18,3014.68,416418.6,Yes,Business,191145.14,24,9871.01,21.52,2.53,433,8.91,Europe,2025-03-13
U07906,52,Male,Bachelor,Employed,Unemployed,3821.97,1431.73,129833.67,No,None,0.0,0,0.0,0.0,0.0,416,2.83,North America,2021-10-14
U07907,45,Male,Master,Employed,Salesperson,7289.8,5113.13,353984.15,Yes,Home,193507.09,240,3430.68,20.94,0.47,456,4.05,Africa,2023-02-27
U07908,21,Male,Other,Student,Doctor,4877.29,2746.1,555745.0,Yes,Car,327050.94,24,15078.16,9.91,3.09,399,9.5,Africa,2024-03-10
U07909,63,Male,High School,Student,Unemployed,3185.02,2157.39,266297.8,Yes,Car,432494.12,36,16022.39,19.77,5.03,668,6.97,Asia,2025-05-13
U07910,50,Female,Bachelor,Employed,Doctor,8905.75,3600.23,655313.7,Yes,Education,22252.42,36,812.43,18.71,0.09,700,6.13,Asia,2021-10-16
U07911,64,Female,Master,Unemployed,Engineer,5512.8,3704.6,291783.36,No,None,0.0,0,0.0,0.0,0.0,622,4.41,Africa,2023-03-23
U07912,30,Female,High School,Employed,Salesperson,3004.17,1064.22,332562.09,No,None,0.0,0,0.0,0.0,0.0,691,9.23,Other,2025-03-23
U07913,50,Male,Bachelor,Employed,Accountant,4951.62,2925.41,283303.31,Yes,Education,264861.23,60,7384.62,22.46,1.49,320,4.77,Africa,2025-03-07
U07914,37,Female,Bachelor,Employed,Salesperson,3214.81,2768.11,360067.18,No,None,0.0,0,0.0,0.0,0.0,741,9.33,North America,2023-09-08
U07915,54,Female,High School,Student,Engineer,5148.41,3675.68,291495.37,No,None,0.0,0,0.0,0.0,0.0,339,4.72,Africa,2024-12-23
U07916,22,Female,Bachelor,Employed,Unemployed,5502.49,3997.27,598120.38,No,None,0.0,0,0.0,0.0,0.0,371,9.06,North America,2024-11-07
U07917,34,Female,Bachelor,Unemployed,Unemployed,3416.18,1700.74,206486.49,No,None,0.0,0,0.0,0.0,0.0,743,5.04,Other,2022-04-20
U07918,23,Female,Bachelor,Self-employed,Manager,5250.57,2704.32,220441.25,No,None,0.0,0,0.0,0.0,0.0,776,3.5,North America,2024-03-06
U07919,68,Female,Bachelor,Student,Engineer,2482.36,1797.97,45800.29,No,None,0.0,0,0.0,0.0,0.0,649,1.54,Asia,2021-08-13
U07920,30,Female,PhD,Self-employed,Unemployed,1174.26,1002.12,58279.38,No,None,0.0,0,0.0,0.0,0.0,709,4.14,Europe,2021-09-17
U07921,62,Female,Master,Employed,Driver,3129.29,2455.09,320714.94,No,None,0.0,0,0.0,0.0,0.0,427,8.54,North America,2022-06-29
U07922,53,Male,Bachelor,Employed,Salesperson,3815.82,3022.61,85935.84,No,None,0.0,0,0.0,0.0,0.0,816,1.88,Other,2021-11-21
U07923,39,Male,Master,Employed,Salesperson,4301.72,3778.26,374393.0,Yes,Car,86475.2,240,1537.22,21.0,0.36,330,7.25,Africa,2022-02-21
U07924,30,Male,Bachelor,Employed,Accountant,3103.87,2571.47,294606.82,No,None,0.0,0,0.0,0.0,0.0,790,7.91,Asia,2023-10-02
U07925,56,Female,Master,Employed,Student,2471.61,1831.02,58880.13,No,None,0.0,0,0.0,0.0,0.0,370,1.99,Asia,2024-11-30
U07926,47,Female,Bachelor,Employed,Student,6651.04,5427.2,577808.81,No,None,0.0,0,0.0,0.0,0.0,503,7.24,Africa,2024-09-12
U07927,32,Male,PhD,Employed,Engineer,4195.92,2052.86,413647.97,No,None,0.0,0,0.0,0.0,0.0,839,8.22,Europe,2021-12-27
U07928,20,Female,Bachelor,Employed,Driver,1483.68,545.63,90916.08,Yes,Business,246707.57,360,2946.62,14.12,1.99,397,5.11,Africa,2021-11-29
U07929,21,Female,Bachelor,Self-employed,Teacher,3502.96,1727.23,405293.87,No,None,0.0,0,0.0,0.0,0.0,666,9.64,North America,2022-12-11
U07930,63,Female,High School,Student,Doctor,7148.98,4661.02,607895.77,No,None,0.0,0,0.0,0.0,0.0,443,7.09,North America,2023-09-12
U07931,61,Female,High School,Self-employed,Driver,3094.83,2601.68,277301.32,No,None,0.0,0,0.0,0.0,0.0,544,7.47,North America,2022-09-05
U07932,30,Male,Other,Self-employed,Engineer,4283.51,1842.86,493589.54,Yes,Car,483937.87,36,20483.01,29.77,4.78,498,9.6,Europe,2024-04-19
U07933,18,Female,Bachelor,Employed,Teacher,7594.95,6663.28,877581.18,No,None,0.0,0,0.0,0.0,0.0,635,9.63,Africa,2023-06-24
U07934,62,Male,Bachelor,Self-employed,Accountant,3346.85,2372.42,365882.54,Yes,Car,168775.05,120,2643.9,14.23,0.79,378,9.11,North America,2025-01-12
U07935,63,Male,High School,Self-employed,Unemployed,5396.12,2467.87,87321.62,Yes,Business,436379.14,120,4923.97,6.36,0.91,562,1.35,Europe,2024-01-01
U07936,66,Male,Master,Unemployed,Engineer,2375.75,842.57,206633.34,Yes,Car,488573.16,180,8062.18,18.55,3.39,495,7.25,North America,2021-08-30
U07937,42,Male,High School,Employed,Student,500.0,150.6,50023.28,Yes,Home,489550.18,24,22610.6,10.09,45.22,408,8.34,Other,2021-12-21
U07938,23,Male,Master,Student,Accountant,3228.75,1448.3,63443.73,Yes,Home,11811.02,120,259.42,23.88,0.08,301,1.64,North America,2024-06-22
U07939,68,Male,Master,Employed,Driver,5850.32,2402.33,116675.28,No,None,0.0,0,0.0,0.0,0.0,579,1.66,Other,2023-01-02
U07940,33,Female,Master,Employed,Engineer,3517.58,2762.98,171263.13,Yes,Car,400971.38,180,5598.22,14.95,1.59,445,4.06,Other,2023-01-13
U07941,65,Female,Master,Employed,Accountant,3804.6,2420.42,135149.05,Yes,Car,456240.57,60,8318.21,3.59,2.19,845,2.96,Europe,2025-01-10
U07942,41,Other,Bachelor,Employed,Unemployed,5804.35,1857.53,656499.76,No,None,0.0,0,0.0,0.0,0.0,715,9.43,Europe,2022-03-26
U07943,33,Male,Other,Employed,Student,4164.02,3687.66,64293.43,No,None,0.0,0,0.0,0.0,0.0,827,1.29,Africa,2023-09-17
U07944,36,Female,Bachelor,Employed,Salesperson,6062.68,3984.34,395121.9,Yes,Home,141108.36,360,1883.92,15.88,0.31,418,5.43,North America,2023-05-06
U07945,23,Female,High School,Unemployed,Doctor,1726.58,947.45,26212.49,No,None,0.0,0,0.0,0.0,0.0,730,1.27,Other,2021-10-03
U07946,58,Female,Other,Unemployed,Accountant,1940.01,1138.68,110004.04,Yes,Home,58802.87,300,1178.67,23.99,0.61,620,4.73,Asia,2022-12-16
U07947,25,Female,Bachelor,Employed,Engineer,4268.1,2675.18,105046.24,No,None,0.0,0,0.0,0.0,0.0,723,2.05,Africa,2024-09-04
U07948,56,Male,High School,Unemployed,Teacher,4273.82,2098.51,235095.66,No,None,0.0,0,0.0,0.0,0.0,309,4.58,Other,2022-06-22
U07949,36,Male,Master,Employed,Accountant,2880.18,2327.2,68872.65,Yes,Home,147135.27,36,4655.61,8.66,1.62,804,1.99,North America,2023-04-18
U07950,43,Female,Master,Employed,Driver,4149.9,1417.43,74705.87,No,None,0.0,0,0.0,0.0,0.0,462,1.5,Europe,2024-11-07
U07951,22,Other,Bachelor,Employed,Doctor,5459.79,4587.14,125454.88,No,None,0.0,0,0.0,0.0,0.0,570,1.91,North America,2023-08-24
U07952,46,Male,High School,Employed,Engineer,3961.47,2622.95,137630.05,Yes,Business,243668.59,120,3045.96,8.69,0.77,428,2.9,Europe,2022-05-27
U07953,21,Male,Other,Unemployed,Manager,7040.21,4822.33,449389.55,Yes,Business,345084.47,24,15638.73,8.2,2.22,467,5.32,Europe,2021-10-10
U07954,37,Female,Bachelor,Employed,Doctor,5522.42,4584.2,587358.72,No,None,0.0,0,0.0,0.0,0.0,818,8.86,Africa,2023-03-22
U07955,23,Male,Bachelor,Employed,Doctor,500.0,293.26,7618.08,No,None,0.0,0,0.0,0.0,0.0,648,1.27,Europe,2024-07-27
U07956,58,Female,Bachelor,Employed,Driver,4855.37,3009.93,555924.61,Yes,Business,161255.62,12,14125.23,9.31,2.91,512,9.54,Asia,2022-02-24
U07957,32,Female,Bachelor,Employed,Manager,4003.62,2474.49,367026.43,Yes,Car,308473.95,36,11482.87,20.12,2.87,742,7.64,Asia,2025-01-07
U07958,20,Male,Master,Student,Driver,2943.92,2113.11,36285.29,No,None,0.0,0,0.0,0.0,0.0,460,1.03,Africa,2023-02-21
U07959,56,Other,Master,Employed,Driver,6957.04,2109.39,673091.73,No,None,0.0,0,0.0,0.0,0.0,499,8.06,North America,2022-08-30
U07960,24,Male,High School,Employed,Teacher,3724.71,2139.33,165033.12,No,None,0.0,0,0.0,0.0,0.0,317,3.69,Asia,2022-01-21
U07961,43,Male,Bachelor,Student,Unemployed,6293.7,4747.02,695687.05,No,None,0.0,0,0.0,0.0,0.0,731,9.21,Africa,2023-01-16
U07962,46,Female,High School,Employed,Teacher,3390.79,2232.76,10894.15,No,None,0.0,0,0.0,0.0,0.0,756,0.27,North America,2023-01-26
U07963,36,Female,Master,Employed,Engineer,4031.33,2399.6,23121.19,No,None,0.0,0,0.0,0.0,0.0,835,0.48,North America,2021-12-27
U07964,32,Female,Master,Employed,Doctor,6208.8,4134.33,123997.32,No,None,0.0,0,0.0,0.0,0.0,399,1.66,Africa,2025-05-29
U07965,38,Female,Bachelor,Self-employed,Engineer,2086.33,1025.89,27732.46,No,None,0.0,0,0.0,0.0,0.0,402,1.11,Other,2025-02-12
U07966,65,Female,High School,Self-employed,Driver,4704.42,4205.32,178244.21,Yes,Education,482181.38,240,10732.28,26.57,2.28,732,3.16,Africa,2023-11-22
U07967,44,Male,Bachelor,Self-employed,Engineer,3469.91,3100.35,110493.04,No,None,0.0,0,0.0,0.0,0.0,750,2.65,Europe,2023-02-15
U07968,26,Male,PhD,Employed,Doctor,3388.1,1688.63,195977.89,No,None,0.0,0,0.0,0.0,0.0,531,4.82,Asia,2024-08-10
U07969,65,Female,Master,Student,Student,1973.79,1169.72,167645.64,No,None,0.0,0,0.0,0.0,0.0,398,7.08,North America,2021-12-07
U07970,52,Male,High School,Employed,Driver,500.0,206.53,30659.81,Yes,Home,10406.06,12,934.04,13.94,1.87,817,5.11,Europe,2021-08-16
U07971,37,Male,High School,Unemployed,Salesperson,2160.31,1201.03,99017.98,No,None,0.0,0,0.0,0.0,0.0,525,3.82,North America,2024-12-12
U07972,45,Female,Master,Employed,Salesperson,2668.68,1377.28,315790.11,No,None,0.0,0,0.0,0.0,0.0,580,9.86,Asia,2025-04-03
U07973,32,Male,Bachelor,Employed,Salesperson,4866.98,1761.23,20981.04,No,None,0.0,0,0.0,0.0,0.0,427,0.36,Europe,2022-04-06
U07974,42,Female,Other,Self-employed,Teacher,3706.33,2963.6,115341.18,Yes,Car,204214.57,240,4276.59,24.95,1.15,703,2.59,Europe,2023-09-17
U07975,63,Female,Master,Employed,Accountant,1766.6,991.2,112128.26,No,None,0.0,0,0.0,0.0,0.0,784,5.29,Africa,2025-02-20
U07976,58,Male,Master,Self-employed,Salesperson,4272.56,2013.08,187729.12,Yes,Business,298008.44,360,4014.7,16.03,0.94,808,3.66,North America,2022-01-25
U07977,52,Female,Master,Employed,Accountant,4139.12,3115.23,432419.5,No,None,0.0,0,0.0,0.0,0.0,819,8.71,Other,2022-07-04
U07978,25,Male,Master,Unemployed,Accountant,5416.1,4737.78,330294.78,Yes,Car,108463.22,12,10320.91,25.23,1.91,390,5.08,Asia,2024-09-13
U07979,69,Male,Master,Student,Accountant,4198.97,2727.64,122651.07,No,None,0.0,0,0.0,0.0,0.0,730,2.43,North America,2022-06-16
U07980,33,Female,Bachelor,Self-employed,Engineer,3182.2,2038.73,51472.64,Yes,Car,133091.87,180,1933.42,15.77,0.61,646,1.35,Europe,2022-09-09
U07981,25,Female,Bachelor,Self-employed,Salesperson,500.0,326.88,41509.97,No,None,0.0,0,0.0,0.0,0.0,313,6.92,Africa,2023-09-16
U07982,21,Female,Bachelor,Employed,Student,3313.77,2367.04,177932.61,Yes,Car,443347.27,24,24697.6,29.6,7.45,347,4.47,Other,2022-06-06
U07983,43,Female,High School,Student,Salesperson,3708.53,2354.99,160529.42,No,None,0.0,0,0.0,0.0,0.0,632,3.61,Asia,2022-04-27
U07984,51,Female,Bachelor,Employed,Student,4194.54,2124.78,268728.47,Yes,Education,84522.23,180,1387.39,18.43,0.33,392,5.34,Africa,2022-07-30
U07985,23,Male,Other,Employed,Salesperson,4181.88,1928.37,396184.41,No,None,0.0,0,0.0,0.0,0.0,563,7.89,Europe,2025-02-23
U07986,46,Female,High School,Student,Doctor,3883.88,2856.06,266093.82,No,None,0.0,0,0.0,0.0,0.0,609,5.71,Other,2023-06-05
U07987,46,Male,Master,Employed,Student,4104.79,1349.74,116182.24,Yes,Business,442815.8,24,20605.81,10.84,5.02,654,2.36,Asia,2025-07-01
U07988,49,Male,Bachelor,Self-employed,Unemployed,500.0,340.97,14620.05,No,None,0.0,0,0.0,0.0,0.0,404,2.44,North America,2021-08-21
U07989,23,Female,High School,Student,Salesperson,4624.73,2691.6,240681.44,No,None,0.0,0,0.0,0.0,0.0,464,4.34,Asia,2021-07-28
U07990,19,Male,Bachelor,Self-employed,Driver,2748.22,1823.59,220090.22,Yes,Education,46073.92,240,923.56,23.84,0.34,441,6.67,Europe,2022-04-08
U07991,21,Female,Bachelor,Employed,Doctor,5890.1,4375.35,193582.64,Yes,Business,383832.14,360,2520.22,6.87,0.43,373,2.74,North America,2023-01-12
U07992,28,Male,Bachelor,Employed,Unemployed,4150.49,1266.89,59670.49,No,None,0.0,0,0.0,0.0,0.0,530,1.2,Asia,2024-06-10
U07993,61,Female,High School,Employed,Student,6656.1,2258.03,795916.81,No,None,0.0,0,0.0,0.0,0.0,631,9.96,Asia,2024-05-21
U07994,41,Female,High School,Employed,Manager,7912.45,4569.31,443110.12,No,None,0.0,0,0.0,0.0,0.0,780,4.67,Africa,2024-09-09
U07995,30,Male,High School,Employed,Accountant,500.0,283.21,26946.98,No,None,0.0,0,0.0,0.0,0.0,495,4.49,Africa,2022-07-24
U07996,69,Male,Bachelor,Self-employed,Student,6085.45,4091.21,463965.02,Yes,Education,13828.18,180,232.61,18.99,0.04,819,6.35,Europe,2022-05-01
U07997,43,Male,Bachelor,Self-employed,Student,2017.1,1236.04,110473.88,Yes,Home,286997.05,300,2963.51,11.72,1.47,440,4.56,Africa,2023-12-24
U07998,21,Male,Bachelor,Employed,Doctor,2776.15,1761.52,164780.98,Yes,Business,418910.71,12,36056.07,6.01,12.99,467,4.95,Africa,2022-12-10
U07999,51,Male,Bachelor,Self-employed,Student,4709.51,3459.14,514278.26,Yes,Car,208450.8,240,1856.76,8.86,0.39,674,9.1,Africa,2022-07-20
U08000,49,Male,Bachelor,Employed,Teacher,1389.36,978.81,9231.43,No,None,0.0,0,0.0,0.0,0.0,469,0.55,Other,2022-06-30
U08001,55,Female,Bachelor,Employed,Student,8862.19,7532.68,613201.06,Yes,Business,267878.46,36,10365.31,22.97,1.17,403,5.77,Other,2024-08-29
U08002,68,Female,Bachelor,Self-employed,Student,3125.25,2041.35,370695.46,No,None,0.0,0,0.0,0.0,0.0,647,9.88,Other,2024-01-12
U08003,33,Male,Bachelor,Self-employed,Unemployed,4347.25,2715.78,322973.14,Yes,Home,385337.47,36,13954.08,18.12,3.21,738,6.19,Africa,2023-08-14
U08004,53,Female,Bachelor,Self-employed,Teacher,6281.43,5520.44,214176.75,Yes,Education,399812.05,60,11784.29,25.21,1.88,781,2.84,Asia,2024-01-23
U08005,37,Male,Bachelor,Employed,Accountant,3128.26,947.99,120491.53,Yes,Car,230090.74,120,3396.26,12.71,1.09,653,3.21,Africa,2024-10-20
U08006,46,Male,Master,Employed,Salesperson,4084.92,3228.28,320131.51,Yes,Car,275833.48,300,6316.83,27.45,1.55,573,6.53,Africa,2021-09-26
U08007,41,Female,Bachelor,Employed,Doctor,5157.75,3588.98,576726.53,No,None,0.0,0,0.0,0.0,0.0,772,9.32,North America,2023-04-13
U08008,68,Male,High School,Employed,Manager,1775.79,1372.12,71107.27,No,None,0.0,0,0.0,0.0,0.0,729,3.34,Africa,2024-07-02
U08009,34,Other,Master,Employed,Teacher,2244.18,710.96,246246.55,Yes,Home,133094.84,300,2410.37,21.63,1.07,327,9.14,Europe,2022-09-21
U08010,29,Female,Master,Employed,Manager,7419.41,2779.8,463110.36,No,None,0.0,0,0.0,0.0,0.0,526,5.2,North America,2021-11-12
U08011,29,Female,Bachelor,Self-employed,Doctor,4388.32,3075.52,351812.26,Yes,Car,352011.72,60,6375.37,3.32,1.45,514,6.68,Other,2023-12-29
U08012,49,Female,Master,Student,Engineer,2747.83,2080.69,235939.7,No,None,0.0,0,0.0,0.0,0.0,348,7.16,Europe,2023-02-26
U08013,20,Female,Master,Employed,Manager,3467.1,1619.88,394601.07,Yes,Car,296568.81,24,14791.61,17.9,4.27,735,9.48,Asia,2024-05-26
U08014,41,Male,High School,Employed,Unemployed,4788.28,4304.37,361798.49,Yes,Car,420088.52,24,20296.91,14.64,4.24,360,6.3,Other,2024-03-11
U08015,36,Female,Bachelor,Employed,Accountant,8004.7,5551.75,266900.01,Yes,Education,366885.51,120,6265.23,16.52,0.78,406,2.78,Other,2022-07-03
U08016,65,Female,High School,Student,Doctor,4631.59,2259.11,392374.12,No,None,0.0,0,0.0,0.0,0.0,477,7.06,North America,2024-02-14
U08017,34,Female,Master,Employed,Driver,5679.73,4472.86,490731.83,Yes,Business,172588.82,360,2418.56,16.7,0.43,385,7.2,Africa,2023-11-25
U08018,24,Male,Master,Employed,Doctor,5171.72,3648.34,534420.56,Yes,Education,253765.53,300,2247.2,9.67,0.43,506,8.61,Asia,2022-10-05
U08019,28,Male,PhD,Employed,Student,8060.8,3818.47,822502.52,No,None,0.0,0,0.0,0.0,0.0,680,8.5,Asia,2022-05-28
U08020,28,Male,Master,Employed,Accountant,6896.1,2443.93,16676.9,Yes,Education,465559.79,180,10483.1,26.49,1.52,686,0.2,North America,2023-06-13
U08021,30,Male,Bachelor,Employed,Driver,4573.73,3506.11,336940.84,No,None,0.0,0,0.0,0.0,0.0,567,6.14,Asia,2023-06-15
U08022,36,Male,High School,Student,Engineer,6610.22,5755.0,190464.89,Yes,Business,455274.31,240,9814.83,25.71,1.48,526,2.4,Africa,2022-02-13
U08023,48,Female,Master,Student,Student,4624.62,3241.58,191108.99,No,None,0.0,0,0.0,0.0,0.0,720,3.44,Asia,2021-08-06
U08024,49,Male,Master,Employed,Manager,5221.65,2388.76,441616.03,No,None,0.0,0,0.0,0.0,0.0,409,7.05,Asia,2025-05-05
U08025,57,Female,Master,Employed,Teacher,6930.37,5463.49,695487.22,No,None,0.0,0,0.0,0.0,0.0,736,8.36,North America,2022-11-15
U08026,67,Female,PhD,Employed,Doctor,2781.73,840.52,9633.98,No,None,0.0,0,0.0,0.0,0.0,813,0.29,Africa,2024-03-31
U08027,62,Female,High School,Employed,Unemployed,4389.23,3482.65,525838.78,Yes,Home,322386.34,12,30877.67,26.51,7.03,823,9.98,Africa,2023-01-29
U08028,19,Female,Bachelor,Employed,Unemployed,5949.61,1969.5,490191.99,Yes,Home,199868.31,24,10791.02,26.23,1.81,317,6.87,North America,2023-11-10
U08029,23,Female,Bachelor,Employed,Student,3935.35,1603.06,432448.02,No,None,0.0,0,0.0,0.0,0.0,385,9.16,North America,2021-12-02
U08030,50,Other,Master,Self-employed,Doctor,4977.92,2326.11,255825.74,No,None,0.0,0,0.0,0.0,0.0,611,4.28,Asia,2024-02-01
U08031,31,Male,PhD,Unemployed,Doctor,2932.1,1092.1,85575.84,No,None,0.0,0,0.0,0.0,0.0,424,2.43,Other,2025-06-19
U08032,52,Male,Bachelor,Student,Teacher,3100.4,2784.48,31923.11,No,None,0.0,0,0.0,0.0,0.0,726,0.86,North America,2024-04-09
U08033,24,Other,Master,Employed,Accountant,4420.02,3431.51,234025.23,No,None,0.0,0,0.0,0.0,0.0,815,4.41,Asia,2023-07-05
U08034,38,Female,Bachelor,Self-employed,Teacher,1182.7,544.9,55159.95,No,None,0.0,0,0.0,0.0,0.0,509,3.89,Europe,2021-09-05
U08035,33,Female,PhD,Employed,Engineer,4147.23,1463.83,180596.81,No,None,0.0,0,0.0,0.0,0.0,478,3.63,North America,2025-01-27
U08036,29,Male,Master,Self-employed,Doctor,5183.02,3237.03,44553.2,No,None,0.0,0,0.0,0.0,0.0,473,0.72,Asia,2021-07-29
U08037,46,Male,Bachelor,Employed,Teacher,4586.52,1630.84,332361.95,Yes,Home,67362.55,180,1001.59,16.26,0.22,581,6.04,Africa,2023-07-10
U08038,29,Female,High School,Employed,Manager,7655.38,5134.47,831962.04,Yes,Car,101640.67,300,918.6,9.93,0.12,576,9.06,Other,2023-04-10
U08039,49,Male,Bachelor,Employed,Unemployed,2132.17,1010.98,205602.14,Yes,Car,416630.54,24,19581.13,11.84,9.18,636,8.04,Africa,2024-12-04
U08040,69,Female,Master,Employed,Manager,2077.44,1433.82,56035.51,No,None,0.0,0,0.0,0.0,0.0,723,2.25,Asia,2024-12-23
U08041,55,Female,Master,Student,Doctor,5241.35,2075.65,142169.9,No,None,0.0,0,0.0,0.0,0.0,555,2.26,North America,2021-12-07
U08042,20,Female,Other,Unemployed,Engineer,2835.51,1368.26,89559.57,No,None,0.0,0,0.0,0.0,0.0,695,2.63,North America,2024-04-01
U08043,41,Male,High School,Employed,Manager,5021.59,2540.67,100917.36,No,None,0.0,0,0.0,0.0,0.0,845,1.67,Asia,2023-09-25
U08044,65,Male,Bachelor,Self-employed,Driver,7961.53,6075.75,482522.22,No,None,0.0,0,0.0,0.0,0.0,337,5.05,North America,2022-06-30
U08045,27,Female,Bachelor,Employed,Accountant,2266.42,1404.06,206405.36,No,None,0.0,0,0.0,0.0,0.0,563,7.59,Europe,2021-08-06
U08046,53,Male,Bachelor,Employed,Teacher,2319.84,1921.88,274990.4,No,None,0.0,0,0.0,0.0,0.0,673,9.88,Other,2021-12-05
U08047,41,Male,High School,Student,Driver,2918.47,1172.48,178177.44,Yes,Car,230743.14,300,2124.48,10.17,0.73,389,5.09,Other,2022-01-13
U08048,46,Female,Bachelor,Employed,Teacher,6242.21,2176.97,525120.57,No,None,0.0,0,0.0,0.0,0.0,375,7.01,Asia,2025-07-11
U08049,68,Male,PhD,Employed,Doctor,500.0,425.36,31732.95,No,None,0.0,0,0.0,0.0,0.0,414,5.29,Africa,2022-05-25
U08050,46,Female,Bachelor,Employed,Salesperson,3165.52,1054.16,16494.56,No,None,0.0,0,0.0,0.0,0.0,552,0.43,Africa,2024-08-23
U08051,39,Female,Other,Employed,Manager,5066.1,3350.97,521556.66,No,None,0.0,0,0.0,0.0,0.0,721,8.58,Other,2024-02-01
U08052,49,Female,Bachelor,Student,Teacher,2691.08,2371.64,309975.11,Yes,Education,67581.35,60,1240.96,3.88,0.46,330,9.6,Europe,2024-05-16
U08053,29,Male,Bachelor,Unemployed,Doctor,4696.9,4016.72,507667.98,Yes,Car,330309.52,240,5629.53,20.07,1.2,343,9.01,Africa,2022-02-06
U08054,69,Female,Master,Employed,Salesperson,2144.87,1045.07,100226.3,Yes,Home,126963.72,24,6646.36,22.95,3.1,688,3.89,North America,2024-04-27
U08055,42,Female,Bachelor,Self-employed,Driver,2345.13,1819.48,115170.74,Yes,Education,260730.03,24,11452.61,5.12,4.88,677,4.09,Other,2022-05-22
U08056,42,Female,Other,Employed,Salesperson,5248.4,4471.41,82627.96,Yes,Education,225918.44,360,2048.01,10.39,0.39,394,1.31,Other,2023-12-24
U08057,42,Female,Bachelor,Employed,Driver,4630.25,2389.65,227810.35,No,None,0.0,0,0.0,0.0,0.0,573,4.1,Other,2024-05-04
